actions,calories,carbs,fat,name,restaurant
http://chubbygrub.com/food/caesar-salad-with-roasted-chicken-entree/,820,23,65,Caesar Salad w/Roasted Chicken (Entrée),Corner Bakery Cafe
http://chubbygrub.com/food/caesar-salad-without-croutons/,560,10,54,Caesar Salad without croutons,Olive Garden
http://chubbygrub.com/food/caesar-side-salad/,220,8,18,Caesar Side Salad,Joe's Crab Shack
http://chubbygrub.com/food/caesar-side-salad-2/,250,18,17,Caesar Side Salad,Wendy's
http://chubbygrub.com/food/caesar-side-salad-without-dressing-croutons/,40,2,2,Caesar Side Salad without Dressing & Croutons,KFC
http://chubbygrub.com/food/calabash-chicken-salad/,783,62,32,Calabash Chicken Salad,FATZ
http://chubbygrub.com/food/california-chicken-salad/,690,52,39,California Chicken Salad,Outback Steakhouse
http://chubbygrub.com/food/california-shrimp-salad-half/,500,16,42,"California Shrimp Salad, Half",Applebee's
http://chubbygrub.com/food/california-shrimp-salad-half-without-dressing/,330,14,23,"California Shrimp Salad, Half w/o dressing",Applebee's
http://chubbygrub.com/food/california-shrimp-salad-regular/,740,21,61,"California Shrimp Salad, Regular",Applebee's
http://chubbygrub.com/food/california-shrimp-salad-regular-without-dressing/,380,16,24,"California Shrimp Salad, Regular w/o dressing",Applebee's
http://chubbygrub.com/food/applebees-reuben-2/,630,25,47,Applebee’s Reuben,Applebee's
http://chubbygrub.com/food/arbys-melt/,390,39,16,Arby’s Melt,Arby's
http://chubbygrub.com/food/arbys-sauce-adds/,15,3,0,Arby’s Sauce® Adds,Arby's
http://chubbygrub.com/food/asiago-ranch-chicken-club/,670,57,32,Asiago Ranch Chicken Club,Wendy's
http://chubbygrub.com/food/asian-chicken-lettuce-wraps-2/,244,4,4,Asian Chicken Lettuce Wraps,Ruby Tuesday
http://chubbygrub.com/food/bacon-3-cheese/,635,53.5,32,Bacon 3 Cheese,Charley's Grilled Subs
http://chubbygrub.com/food/bacon-beef-n-cheddar/,520,43,26,Bacon Beef ‘n Cheddar,Arby's
http://chubbygrub.com/food/bacon-cheddar-chicken-sandwich-2/,930,47,61,Bacon Cheddar Chicken Sandwich,IHOP
http://chubbygrub.com/food/bacon-cheese-chicken-grill/,750,50,33,Bacon Cheese Chicken Grill,Applebee's
http://chubbygrub.com/food/bacon-lettuce-and-tomato-add-choices/,520,35,35,"Bacon, Lettuce & Tomato (add choices)",Denny's
http://chubbygrub.com/food/baja-chicken-regular/,970,82,47,Baja Chicken  (Regular),Quiznos
http://chubbygrub.com/food/baja-chicken-large/,1350,113,65,Baja Chicken (Large),Quiznos
http://chubbygrub.com/food/baja-chicken-small/,590,51,29,Baja Chicken (Small),Quiznos
http://chubbygrub.com/food/barbecue-beef-sandwich/,350,40,14,Barbecue Beef Sandwich,Dairy Queen
http://chubbygrub.com/food/barbecue-pork-sandwich/,310,41,9,Barbecue Pork Sandwich,Dairy Queen
http://chubbygrub.com/food/basil-pesto-chicken-large/,680,5,28,Basil Pesto Chicken (Large),Quiznos
http://chubbygrub.com/food/basil-pesto-chicken-small/,380,3,16,Basil Pesto Chicken (Small),Quiznos
http://chubbygrub.com/food/bbq-cheddar/,581,68,19.5,BBQ Cheddar,Charley's Grilled Subs
http://chubbygrub.com/food/bbq-pulled-pork-sandwich-on-white-bun-with-fries/,1670,172,85,BBQ Pulled Pork Sandwich on White Bun with fries,Chili's
http://chubbygrub.com/food/bbq-slider-tray-per-slider/,196,15,11,BBQ Slider Tray (per slider),FATZ
http://chubbygrub.com/food/beefn-cheddar-classic/,450,43,21,Beef’n Cheddar Classic,Arby's
http://chubbygrub.com/food/beefn-cheddar-max/,680,46,37,Beef’n Cheddar Max,Arby's
http://chubbygrub.com/food/beefn-cheddar-mild/,550,43,28,Beef’n Cheddar Mild,Arby's
http://chubbygrub.com/food/chicken-enchilada-soup-2/,200,11,13,Chicken Enchilada Soup,Chili's
http://chubbygrub.com/food/chicken-noodle-8-oz/,100,12,1,Chicken Noodle (8 oz),Subway
http://chubbygrub.com/food/chicken-noodle-large/,210,26,7,Chicken Noodle (Large),Quiznos
http://chubbygrub.com/food/chicken-noodle-small/,140,19,4.5,Chicken Noodle (Small),Quiznos
http://chubbygrub.com/food/chicken-noodle-soup/,140,35,4,Chicken Noodle Soup,Denny's
http://chubbygrub.com/food/chicken-noodle-soup-2/,160,17,4,Chicken Noodle Soup,Applebee's
http://chubbygrub.com/food/chicken-noodle-soup-3/,110,11,3,Chicken Noodle Soup,Applebee's
http://chubbygrub.com/food/chicken-noodle-soup-8/,170,18,5,Chicken Noodle Soup,IHOP
http://chubbygrub.com/food/chicken-noodle-soup-9/,170,18,5,Chicken Noodle Soup,IHOP
http://chubbygrub.com/food/chicken-noodle-soup-10/,170,18,5,Chicken Noodle Soup,IHOP
http://chubbygrub.com/food/chicken-noodle-soup-11/,170,18,5,Chicken Noodle Soup,IHOP
http://chubbygrub.com/food/chicken-peppercorn-2/,430,13,34,Chicken Peppercorn,Atlanta Bread Company
http://chubbygrub.com/food/chicken-tortilla-soup/,180,18,8,Chicken Tortilla Soup,Applebee's
http://chubbygrub.com/food/chicken-tortilla-soup-2/,140,12,7,Chicken Tortilla Soup,Applebee's
http://chubbygrub.com/food/chicken-tortilla-soup-3/,214,18,9.3,Chicken Tortilla Soup,El Pollo Loco
http://chubbygrub.com/food/chicken-tortilla-soup-4/,230,26,5,Chicken Tortilla Soup,Chick-fil-A
http://chubbygrub.com/food/chicken-tortilla-soup-9/,190,23,7,Chicken Tortilla Soup,IHOP
http://chubbygrub.com/food/chicken-tortilla-soup-10/,190,23,7,Chicken Tortilla Soup,IHOP
http://chubbygrub.com/food/chicken-tortilla-soup-11/,190,23,7,Chicken Tortilla Soup,IHOP
http://chubbygrub.com/food/chicken-tortilla-soup-12/,190,23,7,Chicken Tortilla Soup,IHOP
http://chubbygrub.com/food/jr-jamocha-shake/,350,60,9,Jr Jamocha Shake,Arby's
http://chubbygrub.com/food/jr-vanilla-shake/,290,45,9,Jr Vanilla Shake,Arby's
http://chubbygrub.com/food/jr-original-chocolate-frosty/,200,32,5,Jr. Original Chocolate Frosty™,Wendy's
http://chubbygrub.com/food/jr-original-chocolate-frosty-2/,200,32,5,Jr. Original Chocolate Frosty™,Wendy's
http://chubbygrub.com/food/jr-vanilla-frosty/,190,32,4.5,Jr. Vanilla Frosty™,Wendy's
http://chubbygrub.com/food/jungle-shake/,453,56,15,Jungle Shake,Red Robin Gourmet Burgers
http://chubbygrub.com/food/kahlua-jamaican-shake/,313,38,11,Kahlua Jamaican Shake,Red Robin Gourmet Burgers
http://chubbygrub.com/food/large-caramel-frosty-shake/,990,195,18,Large Caramel Frosty™ Shake,Wendy's
http://chubbygrub.com/food/large-chocolate-frosty-shake/,870,164,17,Large Chocolate Frosty™ Shake,Wendy's
http://chubbygrub.com/food/large-original-chocolate-frosty/,590,97,15,Large Original Chocolate Frosty™,Wendy's
http://chubbygrub.com/food/large-strawberry-frosty-shake/,780,149,15,Large Strawberry Frosty™ Shake,Wendy's
http://chubbygrub.com/food/large-vanilla-frosty/,560,93,14,Large Vanilla Frosty™,Wendy's
http://chubbygrub.com/food/malt-banana-large/,860,134,27,"Malt, Banana – Large",Dairy Queen
http://chubbygrub.com/food/malt-banana-medium/,670,102,22,"Malt, Banana – Medium",Dairy Queen
http://chubbygrub.com/food/malt-banana-small/,540,80,19,"Malt, Banana – Small",Dairy Queen
http://chubbygrub.com/food/malt-caramel-large/,1080,178,31,"Malt, Caramel – Large",Dairy Queen
http://chubbygrub.com/food/malt-caramel-medium/,830,134,25,"Malt, Caramel – Medium",Dairy Queen
http://chubbygrub.com/food/malt-caramel-small/,610,95,20,"Malt, Caramel – Small",Dairy Queen
http://chubbygrub.com/food/malt-cherry-large/,910,144,27,"Malt, Cherry – Large",Dairy Queen
http://chubbygrub.com/food/malt-cherry-medium/,710,112,22,"Malt, Cherry – Medium",Dairy Queen
http://chubbygrub.com/food/six-and-a-half-inch-flour-tortillas-twelve-pack/,1303,186,43.5,6.5″ Flour Tortillas(12 pack),El Pollo Loco
http://chubbygrub.com/food/six-and-a-half-inch-flour-tortillas-two-pack/,217,31,7.2,6.5″ Flour Tortillas(2 pack),El Pollo Loco
http://chubbygrub.com/food/six-and-a-half-inch-flour-tortillas-eight-pack/,869,124,29,6.5″ Flour Tortillas(8 pack),El Pollo Loco
http://chubbygrub.com/food/add-chicken/,180,2,0.5,Add Chicken,Romano's Macaroni Grill
http://chubbygrub.com/food/add-coconut-shrimp/,420,42,24,Add Coconut Shrimp,Joe's Crab Shack
http://chubbygrub.com/food/add-fried-shrimp/,330,27,17,Add Fried Shrimp,Joe's Crab Shack
http://chubbygrub.com/food/add-fried-shrimp-2/,390,35,21,Add Fried Shrimp,Applebee's
http://chubbygrub.com/food/add-fried-shrimp-to-any-entree/,110,7,6,Add Fried Shrimp to any Entrée,Chili's
http://chubbygrub.com/food/add-fried-shrimp-to-any-entree-2/,220,15,12,Add Fried Shrimp to any Entrée,Chili's
http://chubbygrub.com/food/add-grilled-shrimp/,230,2,17,Add Grilled Shrimp,Applebee's
http://chubbygrub.com/food/add-rice-and-black-beans/,290,48,7,Add Rice and Black Beans,Chili's
http://chubbygrub.com/food/add-scallops/,280,4,15,Add Scallops,Romano's Macaroni Grill
http://chubbygrub.com/food/add-shrimp/,100,1,1.5,Add Shrimp,Romano's Macaroni Grill
http://chubbygrub.com/food/add-snow-crab/,260,0,23,Add Snow Crab,Joe's Crab Shack
http://chubbygrub.com/food/add-spicy-garlic-and-lime-shrimp-to-any-entree/,80,2,4,Add Spicy Garlic & Lime Shrimp to any Entrée,Chili's
http://chubbygrub.com/food/add-spicy-garlic-and-lime-shrimp-to-any-entree-2/,150,4,8,Add Spicy Garlic & Lime Shrimp to any Entrée,Chili's
http://chubbygrub.com/food/apple/,80,21,0,Apple,Panera Bread
http://chubbygrub.com/food/applewood-smoked-bacon/,90,0,7,Applewood Smoked Bacon,Chili's
http://chubbygrub.com/food/applewood-smoked-bacon-2/,35,0,3,Applewood-Smoked Bacon,O'Charley's
http://chubbygrub.com/food/caribbean-salad-with-grilled-chicken/,610,65,25,Caribbean Salad w/ Grilled Chicken,Chili's
http://chubbygrub.com/food/caribbean-salad-with-grilled-shrimp/,620,66,31,Caribbean Salad w/ Grilled Shrimp,Chili's
http://chubbygrub.com/food/carolina-chicken-salad/,1101,52,46,Carolina Chicken Salad,Ruby Tuesday
http://chubbygrub.com/food/carrot-and-raisin-salad/,260,40,12,Carrot & Raisin Salad,Chick-fil-A
http://chubbygrub.com/food/chargrilled-and-fruit-salad/,220,22,6,Chargrilled & Fruit Salad,Chick-fil-A
http://chubbygrub.com/food/chargrilled-chicken-garden-salad/,180,11,6,Chargrilled Chicken Garden Salad,Chick-fil-A
http://chubbygrub.com/food/cherry-almond-chicken/,480,38,25,Cherry Almond Chicken,Fazoli's
http://chubbygrub.com/food/chick-n-strips-salad/,460,26,22,Chick-n-Strips Salad,Chick-fil-A
http://chubbygrub.com/food/chicken-and-spinach-salad-2/,1600,72,118,Chicken & Spinach Salad,IHOP
http://chubbygrub.com/food/chicken-caesar-salad/,650,26,44,Chicken Caesar Salad,Chili's
http://chubbygrub.com/food/chicken-caesar-salad-2/,490,10,27,Chicken Caesar Salad,Buffalo Wild Wings
http://chubbygrub.com/food/chicken-caesar-salad-3/,310,8,20,Chicken Caesar Salad,Applebee's
http://chubbygrub.com/food/beef-bacon-and-cheddar-slider/,260,25,11,"Beef, Bacon and Cheddar (Slider)",Quiznos
http://chubbygrub.com/food/bella-chicken-sandwich-2/,610,34,38,Bella Chicken Sandwich,Atlanta Bread Company
http://chubbygrub.com/food/big-city-reuben/,899,51,56,Big City Reuben,FATZ
http://chubbygrub.com/food/big-hot-ham-n-cheese-2/,450,46,18,Big Hot Ham ‘N’ Cheese™,Hardee's
http://chubbygrub.com/food/big-roast-beef-2/,450,44,20,Big Roast Beef™,Hardee's
http://chubbygrub.com/food/bistro-chicken-press-2/,780,59,41,Bistro Chicken Press,Atlanta Bread Company
http://chubbygrub.com/food/bk-big-fish-sandwich/,590,57,31,BK Big Fish® Sandwich,Burger King
http://chubbygrub.com/food/bk-big-fish-sandwich-without-tartar-sauce/,410,53,12,BK Big Fish® Sandwich w/o Tartar Sauce,Burger King
http://chubbygrub.com/food/black-angus-on-rosemary-parmesan-large/,1050,115,41,Black Angus on Rosemary Parmesan (Large),Quiznos
http://chubbygrub.com/food/black-angus-on-rosemary-parmesan-regular/,770,84,30,Black Angus on Rosemary Parmesan (Regular),Quiznos
http://chubbygrub.com/food/black-angus-on-rosemary-parmesan-small/,500,52,20,Black Angus on Rosemary Parmesan (Small),Quiznos
http://chubbygrub.com/food/black-forest-ham-mini-sub/,180,30,2.5,Black Forest Ham Mini Sub,Subway
http://chubbygrub.com/food/blackened-bbq-chicken-po-boy/,340,49,7,Blackened Bbq Chicken Po’ Boy,Popeye's
http://chubbygrub.com/food/chicken-tortilla-soup-small/,214,18,9.3,Chicken Tortilla Soup (Small),El Pollo Loco
http://chubbygrub.com/food/chicken-tortilla-soup-bowl-4/,237,19,11,Chicken Tortilla Soup – Bowl,Taco Bueno
http://chubbygrub.com/food/chicken-tortilla-soup-cup-4/,117,11,6,Chicken Tortilla Soup – Cup,Taco Bueno
http://chubbygrub.com/food/chicken-tortilla-soup-bowl/,414,32,20,Chicken Tortilla Soup Bowl,Red Robin Gourmet Burgers
http://chubbygrub.com/food/chicken-tortilla-soup-cup/,207,16,10,Chicken Tortilla Soup Cup,Red Robin Gourmet Burgers
http://chubbygrub.com/food/chicken-vegetable-harvest-soup/,200,22,8,Chicken Vegetable Harvest Soup,Ruby Tuesday
http://chubbygrub.com/food/chili-2/,310,10,26,Chili,Applebee's
http://chubbygrub.com/food/chili-3/,370,16,28,Chili,Applebee's
http://chubbygrub.com/food/chili-bread-bowl/,840,115,24,Chili (Bread Bowl),Quiznos
http://chubbygrub.com/food/chili-large/,430,40,17,Chili (Large),Quiznos
http://chubbygrub.com/food/chili-small/,280,27,11,Chili (Small),Quiznos
http://chubbygrub.com/food/chili-bowl/,710,881,24,Chili – Bowl,Dairy Queen
http://chubbygrub.com/food/chili-cup/,470,54,16,Chili – Cup,Dairy Queen
http://chubbygrub.com/food/chili-con-carne-10-oz/,350,17,24,Chili Con Carne (10 oz),Subway
http://chubbygrub.com/food/chilis-terlingua-chili-with-toppings/,360,17,20,Chili’s Terlingua Chili w/ Toppings,Chili's
http://chubbygrub.com/food/chilis-terlingua-chili-with-toppings-2/,180,9,10,Chili’s Terlingua Chili w/ Toppings,Chili's
http://chubbygrub.com/food/clam-chowder/,270,24,17,Clam Chowder,Denny's
http://chubbygrub.com/food/malt-cherry-small/,560,83,19,"Malt, Cherry – Small",Dairy Queen
http://chubbygrub.com/food/malt-chocolate-large/,1020,171,32,"Malt, Chocolate – Large",Dairy Queen
http://chubbygrub.com/food/malt-chocolate-medium/,790,130,26,"Malt, Chocolate – Medium",Dairy Queen
http://chubbygrub.com/food/malt-chocolate-small/,590,92,21,"Malt, Chocolate – Small",Dairy Queen
http://chubbygrub.com/food/malt-hot-fudge-large/,1090,165,38,"Malt, Hot Fudge – Large",Dairy Queen
http://chubbygrub.com/food/malt-hot-fudge-medium/,840,126,30,"Malt, Hot Fudge – Medium",Dairy Queen
http://chubbygrub.com/food/malt-hot-fudge-small/,620,90,22,"Malt, Hot Fudge – Small",Dairy Queen
http://chubbygrub.com/food/malt-peanut-butter-large/,1350,143,72,"Malt, Peanut Butter – Large",Dairy Queen
http://chubbygrub.com/food/malt-peanut-butter-medium/,1010,111,53,"Malt, Peanut Butter – Medium",Dairy Queen
http://chubbygrub.com/food/malt-peanut-butter-small/,700,83,34,"Malt, Peanut Butter – Small",Dairy Queen
http://chubbygrub.com/food/malt-strawberry-large/,880,137,27,"Malt, Strawberry – Large",Dairy Queen
http://chubbygrub.com/food/malt-strawberry-medium/,700,107,22,"Malt, Strawberry – Medium",Dairy Queen
http://chubbygrub.com/food/malt-strawberry-small/,550,81,19,"Malt, Strawberry – Small",Dairy Queen
http://chubbygrub.com/food/malt-vanilla-large/,950,151,29,"Malt, Vanilla – Large",Dairy Queen
http://chubbygrub.com/food/malt-vanilla-medium/,740,116,23,"Malt, Vanilla – Medium",Dairy Queen
http://chubbygrub.com/food/malt-vanilla-small/,580,89,19,"Malt, Vanilla – Small",Dairy Queen
http://chubbygrub.com/food/asian-dumplings/,115,12,5,Asian Dumplings,Ruby Tuesday
http://chubbygrub.com/food/aussie-fries/,384,49,19,Aussie Fries,Outback Steakhouse
http://chubbygrub.com/food/avocado-salsa-hot/,36,2,3.3,Avocado Salsa (Hot),El Pollo Loco
http://chubbygrub.com/food/avocado-slices/,80,4,7,Avocado Slices,Chili's
http://chubbygrub.com/food/baby-carrots-lf-vg-g/,30,7,0,"Baby Carrots – LF, VG, G",Corner Bakery Cafe
http://chubbygrub.com/food/bacon-cheddar-potato-wedges/,680,58,42,Bacon Cheddar Potato Wedges,Jack in the Box
http://chubbygrub.com/food/bacon-cheese-potato/,540,66,21,Bacon Cheese Potato,Wendy's
http://chubbygrub.com/food/bacon-strips-2/,140,1,11,Bacon Strips,Denny's
http://chubbygrub.com/food/bacon-topping-for-baked-potato/,15,0,1,Bacon Topping for Baked Potato,O'Charley's
http://chubbygrub.com/food/bagel-and-cream-cheese/,428,48,12,Bagel & Cream Cheese,Denny's
http://chubbygrub.com/food/baguette/,90,18,2,Baguette,Popeye's
http://chubbygrub.com/food/baked-lays-potato-chips/,130,26,2,Baked lays potato chips,Panera Bread
http://chubbygrub.com/food/baked-mac-n-cheese/,465,32,28,Baked Mac ‘n Cheese,Ruby Tuesday
http://chubbygrub.com/food/baked-potato-2/,430,42,28,Baked Potato,Applebee's
http://chubbygrub.com/food/baked-potato-4/,350,33,21,Baked Potato,Panera Bread
http://chubbygrub.com/food/baked-potato-5/,329,68,3,Baked Potato,FATZ
http://chubbygrub.com/food/baked-potato-6/,340,63,7,Baked Potato,IHOP
http://chubbygrub.com/food/baked-potato-plain-2/,259,52,2,Baked Potato – Plain,Ruby Tuesday
http://chubbygrub.com/food/baked-potato-plain-3/,259,52,2,Baked Potato – Plain,Ruby Tuesday
http://chubbygrub.com/food/chicken-chipotle-caesar/,760,42,46,Chicken Chipotle Caesar,Joe's Crab Shack
http://chubbygrub.com/food/chicken-club-salad-with-crispy-chicken-strips/,520,37,28,Chicken Club Salad w/ Crispy Chicken Strips**,Jack in the Box
http://chubbygrub.com/food/chicken-club-salad-with-grilled-chicken-strips/,370,13,20,Chicken Club Salad w/ Grilled Chicken Strips**,Jack in the Box
http://chubbygrub.com/food/chicken-cordon-bleu-melt-salad/,270,25,8,Chicken Cordon Bleu Melt Salad,Subway
http://chubbygrub.com/food/chicken-deluxe-salad-chicken-strips-add-choices/,590,43,29,Chicken Deluxe Salad  –  Chicken Strips (add choices),Denny's
http://chubbygrub.com/food/chicken-deluxe-salad-grilled-chicken-add-choices/,340,13,13,Chicken Deluxe Salad  –  Grilled Chicken (add choices),Denny's
http://chubbygrub.com/food/chicken-fajita-salad-2/,790,49,44,Chicken Fajita Salad,IHOP
http://chubbygrub.com/food/chicken-fajita-salad-withavocado-2/,870,54,52,Chicken Fajita Salad w/Avocado,IHOP
http://chubbygrub.com/food/chicken-nacho-salad-3/,713,59,43,Chicken Nacho Salad,Taco Bueno
http://chubbygrub.com/food/chicken-salad-cup/,350,9,22,Chicken Salad Cup,Chick-fil-A
http://chubbygrub.com/food/chicken-supremes-salad/,460,33,18,Chicken Supremes Salad,Bojangle's Famous Chicken 'n Biscuits
http://chubbygrub.com/food/chicken-taco-salad-3/,838,53,57,Chicken Taco Salad,Taco Bueno
http://chubbygrub.com/food/chicken-tender-salad/,990,74,68,Chicken Tender Salad,Buffalo Wild Wings
http://chubbygrub.com/food/chicken-teriyaki-salad/,213,12,7,Chicken Teriyaki Salad,Charley's Grilled Subs
http://chubbygrub.com/food/chicken-teriyaki-with-spinach/,220,23,3,Chicken Teriyaki with Spinach,Subway
http://chubbygrub.com/food/chicken-tortilla-soup-small-no-tortilla-strips/,140,9,5.4,Chicken Tortilla Soup Small (no tortilla strips),El Pollo Loco
http://chubbygrub.com/food/chicken-tostada-no-dressing/,859,78,42.4,Chicken Tostada (no dressing),El Pollo Loco
http://chubbygrub.com/food/chicken-tostada-no-shell-and-no-dressing/,429,43,13,Chicken Tostada (no shell & no dressing),El Pollo Loco
http://chubbygrub.com/food/blackened-chicken-sandwich/,686,52,33,Blackened Chicken Sandwich,Red Robin Gourmet Burgers
http://chubbygrub.com/food/blackened-mahi-sandwich/,850,38,53,Blackened Mahi Sandwich,Joe's Crab Shack
http://chubbygrub.com/food/blackened-tilapia-sandwich/,740,54,42,Blackened Tilapia Sandwich,Applebee's
http://chubbygrub.com/food/blt-classic-slider/,220,24,9,BLT Classic (Slider),Quiznos
http://chubbygrub.com/food/blta-croissant/,763,56,44,BLTA Croissant,Red Robin Gourmet Burgers
http://chubbygrub.com/food/bruschetta-chicken-sandwich/,671,55,30,Bruschetta Chicken Sandwich,Red Robin Gourmet Burgers
http://chubbygrub.com/food/buffalo-chicken-flatbread/,908,56,49,Buffalo Chicken Flatbread,Buffalo Wild Wings
http://chubbygrub.com/food/buffalo-chicken-ranch-sandwich-on-white-bun-with-fries/,1410,143,68,Buffalo Chicken Ranch Sandwich on White Bun with fries,Chili's
http://chubbygrub.com/food/buffalo-ranch-chicken-sandwich/,800,60,49,Buffalo Ranch Chicken Sandwich,Buffalo Wild Wings
http://chubbygrub.com/food/buffalo-tender-sandwich/,724,65.6,34.8,Buffalo Tender Sandwich,Golden Chick
http://chubbygrub.com/food/cajun-filet-club-sandwich/,640,44,39,Cajun Filet Club Sandwich,Bojangle's Famous Chicken 'n Biscuits
http://chubbygrub.com/food/cajun-filet-sandwich/,495,43,27,Cajun Filet Sandwich,Bojangle's Famous Chicken 'n Biscuits
http://chubbygrub.com/food/calabash-blt/,1162,105,62,Calabash BLT,FATZ
http://chubbygrub.com/food/calabash-chicken-wrap/,792,85,31,Calabash Chicken Wrap,FATZ
http://chubbygrub.com/food/calabash-wrap/,792,85,31,Calabash Wrap,FATZ
http://chubbygrub.com/food/california-avocado-2/,930,98,50,California Avocado,Atlanta Bread Company
http://chubbygrub.com/food/california-chicken-club-large/,1210,104,54,California Chicken Club (Large),Quiznos
http://chubbygrub.com/food/clam-chowder-3/,350,22,24,Clam Chowder,Applebee's
http://chubbygrub.com/food/clam-chowder-4/,290,16,20,Clam Chowder,Applebee's
http://chubbygrub.com/food/clam-chowder-8-oz/,200,20,11,Clam Chowder (8 oz),Subway
http://chubbygrub.com/food/clam-chowder-soup-bowl/,695,50,43,"Clam Chowder Soup, Bowl",Red Robin Gourmet Burgers
http://chubbygrub.com/food/clam-chowder-soup-cup/,347,25,22,"Clam Chowder Soup, Cup",Red Robin Gourmet Burgers
http://chubbygrub.com/food/classic-beef-chili-2/,290,33,10,Classic Beef Chili,Atlanta Bread Company
http://chubbygrub.com/food/classic-chicken-noodle-2/,130,15,1.5,Classic Chicken Noodle,Atlanta Bread Company
http://chubbygrub.com/food/country-bread-boule-bowl-option-bowl/,-,-,-,Country Bread Boule – Bowl Option  (bowl),Corner Bakery Cafe
http://chubbygrub.com/food/country-bread-boule-bowl-option-cup/,1040,213,3,Country Bread Boule – Bowl Option  (cup),Corner Bakery Cafe
http://chubbygrub.com/food/cream-of-chicken-and-wild-rice/,310,29,17,Cream of Chicken & Wild Rice,Panera Bread
http://chubbygrub.com/food/cream-of-chicken-and-wild-rice-you-pick-two/,220,20,12,Cream of Chicken & Wild Rice – You Pick Two®,Panera Bread
http://chubbygrub.com/food/creamy-chicken-and-dumplings-8-oz/,150,20,4.5,Creamy Chicken and Dumplings (8 oz),Subway
http://chubbygrub.com/food/creamy-tomato/,380,36,23,Creamy Tomato,Panera Bread
http://chubbygrub.com/food/creamy-tomato-you-pick-two/,300,29,18,Creamy Tomato – You Pick Two®,Panera Bread
http://chubbygrub.com/food/creamy-wild-and-brown-rice-8-oz/,180,16,10,Creamy Wild and Brown Rice (8 oz),Subway
http://chubbygrub.com/food/french-onion-2/,80,11,2.5,French Onion,Atlanta Bread Company
http://chubbygrub.com/food/french-onion-3/,210,25,10,French Onion,Panera Bread
http://chubbygrub.com/food/french-onion-you-pick-two/,180,20,9,French Onion – You Pick Two®,Panera Bread
http://chubbygrub.com/food/medium-original-chocolate-frosty/,410,67,10,Medium Original Chocolate Frosty™,Wendy's
http://chubbygrub.com/food/medium-vanilla-frosty/,390,65,10,Medium Vanilla Frosty™,Wendy's
http://chubbygrub.com/food/milk-shake-chocolate-2/,480,57,24,"Milk Shake, Chocolate",IHOP
http://chubbygrub.com/food/milk-shake-strawberry-2/,480,57,24,"Milk Shake, Strawberry",IHOP
http://chubbygrub.com/food/milk-shake-vanilla-2/,490,60,24,"Milk Shake, Vanilla",IHOP
http://chubbygrub.com/food/milk-shakes-vanilla-chocolate-or-strawberry/,610,74,28,"Milk Shakes (Vanilla, Chocolate or Strawberry)",Denny's
http://chubbygrub.com/food/milk-shakes-vanilla-chocolate-or-strawberry-2/,610,74,28,"Milk Shakes (Vanilla, Chocolate or Strawberry)",Denny's
http://chubbygrub.com/food/monster-malt-banana/,815,129,30,Monster Malt Banana,Red Robin Gourmet Burgers
http://chubbygrub.com/food/monster-malt-chocolate/,904,148,31,Monster Malt Chocolate,Red Robin Gourmet Burgers
http://chubbygrub.com/food/monster-malt-peach/,815,129,30,Monster Malt Peach,Red Robin Gourmet Burgers
http://chubbygrub.com/food/monster-malt-raspberry/,1105,168,30,Monster Malt Raspberry,Red Robin Gourmet Burgers
http://chubbygrub.com/food/monster-malt-strawberry/,749,113,30,Monster Malt Strawberry,Red Robin Gourmet Burgers
http://chubbygrub.com/food/monster-malt-vanilla/,757,113,31,Monster Malt Vanilla,Red Robin Gourmet Burgers
http://chubbygrub.com/food/monster-rookie-magic-shake/,883,127,40,Monster Rookie Magic Shake,Red Robin Gourmet Burgers
http://chubbygrub.com/food/monster-shake-banana/,646,99,27,Monster Shake Banana,Red Robin Gourmet Burgers
http://chubbygrub.com/food/monster-shake-chocolate/,735,118,28,Monster Shake Chocolate,Red Robin Gourmet Burgers
http://chubbygrub.com/food/monster-shake-mint-brownie/,848,120,42,Monster Shake Mint Brownie,Red Robin Gourmet Burgers
http://chubbygrub.com/food/monster-shake-peach/,646,99,27,Monster Shake Peach,Red Robin Gourmet Burgers
http://chubbygrub.com/food/monster-shake-raspberry/,936,138,27,Monster Shake Raspberry,Red Robin Gourmet Burgers
http://chubbygrub.com/food/baked-potato-with-butter-and-sour-cream/,418,54,17,Baked Potato – with butter & sour cream,Ruby Tuesday
http://chubbygrub.com/food/baked-potato%e2%80%90plain/,240,54,0,Baked Potato‐plain,Captain D's
http://chubbygrub.com/food/baked-sweet-potato/,366,82,1,Baked Sweet Potato,FATZ
http://chubbygrub.com/food/bakery-chips-vg-g/,150,15,9,"Bakery Chips – VG, G",Corner Bakery Cafe
http://chubbygrub.com/food/banana-whole-kids-menu-g/,110,27,0,Banana – Whole (Kids’ Menu) – G,Corner Bakery Cafe
http://chubbygrub.com/food/batter-coat-french-fries/,263,29.4,14.7,Batter Coat French Fries,Golden Chick
http://chubbygrub.com/food/bbq-baked-beans/,210,41,1.5,BBQ Baked Beans,KFC
http://chubbygrub.com/food/bbq-black-beans-small/,200,36,3,BBQ Black Beans (Small),El Pollo Loco
http://chubbygrub.com/food/bbq-black-beans-small-2/,200,36,3,BBQ Black Beans (Small),El Pollo Loco
http://chubbygrub.com/food/bbq-black-beanslarge/,551,99,8.3,BBQ Black Beans(Large),El Pollo Loco
